date,latitude,longitude,IGBP_land_classification,secondary_veg_type,H,LE,wind_dir,u_mean,u_star,ZL,L,sigma_v,PA,t_avg,zm,hc,d,z0,ET_corr
2016-08-02 02:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 03:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 03:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 04:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 04:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 05:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 05:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 06:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 06:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 07:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 07:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 08:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9768090847186024,0.6738823451675827,,
2016-08-02 08:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9751184108979633,0.6727430294122696,,
2016-08-02 09:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9732699377390628,0.6714925960841527,,
2016-08-02 09:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9714214645801623,0.6702421627560358,,
2016-08-02 10:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9695729914212619,0.668991729427919,,
2016-08-02 10:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9677245182623614,0.667741296099802,,
2016-08-02 11:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9658760451034609,0.6664908627716851,,
2016-08-02 11:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9640275719445606,0.6652404294435682,,
2016-08-02 12:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9621790987856601,0.6639899961154513,,
2016-08-02 12:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9603306256267596,0.6627395627873344,,
2016-08-02 13:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9584821524678592,0.6614891294592175,,
2016-08-02 13:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9566336793089587,0.6602386961311006,,
2016-08-02 14:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9547852061500582,0.6589882628029837,,
2016-08-02 14:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9529367329911578,0.6577378294748668,,
2016-08-02 15:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9510882598322573,0.6564873961467499,,
2016-08-02 15:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9492397866733568,0.655236962818633,,
2016-08-02 16:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9473913135144565,0.653986529490516,,
2016-08-02 16:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.945542840355556,0.6527360961623991,,
2016-08-02 17:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9436943671966556,0.6514856628342822,,
2016-08-02 17:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9418458940377551,0.6502352295061654,,
2016-08-02 18:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9399974208788546,0.6489847961780485,,
2016-08-02 18:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9381489477199542,0.6477343628499316,,
2016-08-02 19:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9363004745610537,0.6464839295218147,,
2016-08-02 19:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9344520014021532,0.6452334961936977,,
2016-08-02 20:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9326035282432528,0.6439830628655808,,
2016-08-02 20:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9307550550843524,0.6427326295374639,,
2016-08-02 21:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.928906581925452,0.6414821962093471,,
2016-08-02 21:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9270581087665515,0.6402317628812302,,
2016-08-02 22:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.925209635607651,0.6389813295531133,,
2016-08-02 22:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9233611624487505,0.6377308962249963,,
2016-08-02 23:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9215126892898501,0.6364804628968794,,
2016-08-02 23:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9196642161309496,0.6352300295687625,,
2016-08-03 00:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9178157429720492,0.6339795962406456,,
2016-08-03 00:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9159672698131487,0.6327291629125287,,
2016-08-03 01:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9141187966542483,0.6314787295844119,,
2016-08-03 01:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9122703234953479,0.630228296256295,,
2016-08-03 02:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9104218503364474,0.628977862928178,,
2016-08-03 02:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9085733771775469,0.6277274296000611,,
2016-08-03 03:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9067249040186465,0.6264769962719442,,
2016-08-03 03:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.904876430859746,0.6252265629438273,,
2016-08-03 04:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9030279577008455,0.6239761296157104,,
2016-08-03 04:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.9011794845419451,0.6227256962875936,,
2016-08-03 05:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8993310113830446,0.6214752629594766,,
2016-08-03 05:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8974825382241443,0.6202248296313597,,
2016-08-03 06:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8956340650652438,0.6189743963032428,,
2016-08-03 06:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8937855919063433,0.6177239629751259,,
2016-08-03 07:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8919371187474429,0.616473529647009,,
2016-08-03 07:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8900886645173606,0.6152231096060609,,
2016-08-03 08:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8882402156460231,0.6139726933432913,,
2016-08-03 08:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.886391782133135,0.612722287852061,,
2016-08-03 09:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8845433554534801,0.611471887165809,,
2016-08-03 09:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8826949388101756,0.6102214935193202,,
2016-08-03 10:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.880846522166871,0.6089710998728315,,
2016-08-03 10:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8789981055235665,0.6077207062263427,,
2016-08-03 11:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8771496888802619,0.606470312579854,,
2016-08-03 11:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8753012722369574,0.6052199189333651,,
2016-08-03 12:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8734528555936529,0.6039695252868764,,
2016-08-03 12:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8716044389503483,0.6027191316403876,,
2016-08-03 13:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8697560223070439,0.6014687379938989,,
2016-08-03 13:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8679076056637393,0.6002183443474101,,
2016-08-03 14:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8660591890204348,0.5989679507009213,,
2016-08-03 14:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8642107723771302,0.5977175570544325,,
2016-08-03 15:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8623623557338257,0.5964671634079438,,
2016-08-03 15:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8605139390905211,0.595216769761455,,
2016-08-03 16:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8586655224472166,0.5939663761149663,,
2016-08-03 16:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.856817105803912,0.5927159824684775,,
2016-08-03 17:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8549686891606075,0.5914655888219887,,
2016-08-03 17:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8531202725173029,0.5902151951754999,,
2016-08-03 18:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8512718558739985,0.5889648015290112,,
2016-08-03 18:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8494234392306939,0.5877144078825224,,
2016-08-03 19:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8475750225873894,0.5864640142360337,,
2016-08-03 19:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8457266059440849,0.5852136205895448,,
2016-08-03 20:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8438781893007803,0.5839632269430561,,
2016-08-03 20:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8420297726574758,0.5827128332965673,,
2016-08-03 21:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8401813560141712,0.5814624396500786,,
2016-08-03 21:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8383329393708667,0.5802120460035898,,
2016-08-03 22:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8364845227275621,0.5789616523571011,,
2016-08-03 22:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8346361060842576,0.5777112587106122,,
2016-08-03 23:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.832787689440953,0.5764608650641235,,
2016-08-03 23:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8309392727976486,0.5752104714176347,,
2016-08-04 00:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.829090856154344,0.573960077771146,,
2016-08-04 00:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8272424395110395,0.5727096841246572,,
2016-08-04 01:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8253940228677349,0.5714592904781685,,
2016-08-04 01:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8235456062244304,0.5702088968316796,,
2016-08-04 02:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8216971895811258,0.5689585031851909,,
2016-08-04 02:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8198487729378213,0.5677081095387021,,
2016-08-04 03:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8180003562945168,0.5664577158922134,,
2016-08-04 03:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8161519396512122,0.5652073222457246,,
2016-08-04 04:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8143035230079078,0.5639569285992359,,
2016-08-04 04:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8124551063646032,0.5627065349527471,,
2016-08-04 05:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8106066897212987,0.5614561413062583,,
2016-08-04 05:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8087582730779941,0.5602057476597696,,
2016-08-04 06:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8069098564346896,0.5589553540132808,,
2016-08-04 06:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.805061439791385,0.5577049603667921,,
2016-08-04 07:00:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8032130231480805,0.5564545667203032,,
2016-08-04 07:30:00,38.099153799999996,-121.49933,Croplands,,,,,,,,,,,,3.9,0.8013646065047759,0.5552041730738145,,
