YEAR  DOY hrmin   Ta     Td      D     stdTa    Dir     V    ustar    z/L      H     LE      FluxAvg      FluxStd      FluxVar    FluxSkew    FluxKurt   Records
2018 241   100   13.7    1.0   909.2   1.811   308.5   1.7   0.09   -0.380     6.4   -3.5  -0.637E-06    0.552E-04    0.305E-08    0.0835      16.8033    72000
2018 241   200   13.4    0.3   907.4   1.209   330.8   1.9   0.11    0.487   -13.8    9.8   0.326E-05    0.355E-04    0.126E-08    0.1230      10.5178    72000
2018 241   300   13.1   -0.1   902.6   0.919   323.1   1.8   0.16    0.167   -14.3    8.0   0.326E-05    0.261E-04    0.680E-09    1.9550      14.7025    72000
2018 241   400   12.1    0.2   793.5   1.378   330.6   2.0   0.24    0.244   -75.0   35.5   0.105E-04    0.571E-04    0.326E-08    2.5456      27.3901    72000
2018 241   500   12.9   -0.5   898.8   0.558   338.3   2.7   0.15    0.428   -32.4   15.2   0.633E-05    0.221E-04    0.487E-09    2.2975      15.3612    72000
2018 241   600   12.1   -0.3   814.3   1.090   315.2   1.2   0.15    0.325   -21.6   10.2   0.185E-05    0.366E-04    0.134E-08   -0.9565      35.0547    72000
2018 241   700   13.4    0.0   920.9   0.722   334.4   2.3   0.15    0.240   -16.5   31.2   0.120E-04    0.427E-04    0.182E-08    1.6653       9.4297    72000
2018 241   800   15.8    2.1  1088.1   0.755     7.2   0.7   0.24   -0.079    24.5   86.9   0.320E-04    0.810E-04    0.656E-08    2.4649      11.6875    72000
2018 241   900   17.4    2.0  1282.5   0.417    80.0   0.4   0.12   -0.358    15.1  143.7   0.531E-04    0.106E-03    0.112E-07    2.7841      16.7942    72000
2018 241  1000   18.6    3.3  1374.0   0.536   351.1   0.4   0.01 -488.202    33.8  228.4   0.903E-04    0.188E-03    0.355E-07    2.8817      15.2309    72000
2018 241  1100   20.4    3.7  1595.3   0.757   116.8   0.6   0.23   -0.295    73.8  256.4   0.975E-04    0.294E-03    0.867E-07   11.5478     287.2769    72000
2018 241  1200   22.4    2.8  1966.7   0.939   140.3   1.6   0.26   -0.306   119.5  250.3   0.988E-04    0.248E-03    0.614E-07    3.1742      21.8223    71905
2018 241  1300   24.1    1.1  2342.9   0.682   180.7   2.4   0.29   -0.197   107.4  308.8   0.122E-03    0.330E-03    0.109E-06    2.0890      14.3703    71970
2018 241  1400   25.4    0.6  2613.3   0.653   203.0   3.6   0.33   -0.128   102.8  274.7   0.110E-03    0.315E-03    0.995E-07    1.4673       7.6174    72000
2018 241  1500   26.2   -1.2  2854.6   0.519   204.7   4.2   0.34   -0.106    90.0  238.8   0.960E-04    0.279E-03    0.776E-07    1.6570       8.4666    72000
2018 241  1600   26.8   -2.3  3014.9   0.393   211.9   4.4   0.35   -0.077    71.3  182.3   0.734E-04    0.218E-03    0.477E-07    1.8481      11.0904    72000
2018 241  1700   26.5   -1.5  2921.3   0.473   205.5   3.4   0.25   -0.037    12.8  151.5   0.615E-04    0.176E-03    0.309E-07    1.5925       6.5129    72000
2018 241  1800   26.0   -1.2  2807.8   0.430   193.9   3.4   0.30    0.057   -32.7  112.7   0.464E-04    0.133E-03    0.176E-07    1.9792       9.0308    72000
2018 241  1900   25.0   -1.6  2625.3   0.629   209.3   2.4   0.14    0.376   -20.2   27.5   0.115E-04    0.721E-04    0.521E-08    4.4570      60.6238    72000
2018 241  2000   22.7   -2.0  2239.7   1.680   258.4   1.9   0.04    9.998    -9.8    5.5   0.176E-05    0.531E-04    0.282E-08   -0.1668      57.6953    72000
2018 241  2100   20.8   -0.9  1894.3   1.443   322.5   2.5   0.13    0.429   -21.9   10.1   0.182E-05    0.892E-04    0.796E-08   -1.7427      40.3368    72000
2018 241  2200   20.2   -0.3  1780.6   0.583   330.5   3.4   0.20    0.214   -39.4   22.4   0.913E-05    0.316E-04    0.996E-09    2.3849      17.3342    72000
2018 241  2300   18.6    0.8  1497.0   1.358   306.2   0.9   0.20    0.202   -36.3   33.2  -0.159E-05    0.670E-04    0.449E-08    0.9819      12.7555    72000
2018 241  2400   16.4    1.7  1171.3   1.724   280.2   2.0   0.14   -0.112     6.6   11.7   0.332E-05    0.451E-04    0.203E-08    1.3359      44.4445    70833
2018 242   100   16.2    0.1  1228.0   1.863   301.5   2.1   0.17    0.246   -24.7    8.9   0.271E-05    0.102E-03    0.103E-07   -0.8512      25.4391    72000
2018 242   200   15.4   -0.4  1156.1   1.407   313.6   1.8   0.13   -0.371    19.3  -16.8  -0.516E-05    0.626E-04    0.392E-08   -0.6684      10.5798    72000
2018 242   300   15.7   -1.9  1256.2   1.097   317.6   2.2   0.17    0.363   -40.2   19.7   0.534E-05    0.362E-04    0.131E-08    1.3607      14.6047    72000
2018 242   400   15.0   -1.8  1167.9   1.105   315.2   1.5   0.18    0.242   -30.3   19.4   0.451E-05    0.352E-04    0.124E-08    0.4971       6.5040    72000
2018 242   500   15.0   -2.3  1190.5   0.769   332.1   2.4   0.14    0.353   -21.8   12.8   0.426E-05    0.240E-04    0.577E-09    1.9937      14.4312    72000
2018 242   600   15.2   -2.7  1227.6   0.539   325.9   2.8   0.18    0.288   -35.4   19.8   0.774E-05    0.282E-04    0.797E-09    1.9086      12.0035    72000
2018 242   700   16.0   -1.9  1282.8   0.413   324.2   2.5   0.21    0.075   -14.6   37.8   0.134E-04    0.522E-04    0.273E-08    0.9704       6.1110    72000
2018 242   800   17.0    1.7  1253.4   0.934   317.9   0.7   0.20   -0.199    33.3   84.2   0.193E-05    0.120E-03    0.143E-07    0.4876       3.4728    72000
2018 242   900   18.1    2.4  1353.8   0.323    40.6   1.0   0.12   -0.672    24.6   61.9   0.239E-04    0.734E-04    0.539E-08    2.0864      10.6605    72000
2018 242  1000   19.4    0.2  1630.7   0.554   112.4   1.1   0.06   -8.942    34.7   80.7   0.318E-04    0.109E-03    0.120E-07    1.6879      11.4241    72000
2018 242  1100   20.9   -0.2  1872.2   0.856    36.7   0.7   0.22   -0.525   118.4  111.7   0.431E-04    0.124E-03    0.153E-07    3.0948      20.0225    71957
2018 242  1200   22.6    2.2  2024.0   0.817    56.1   1.4   0.11   -3.481   112.5  164.5   0.645E-04    0.151E-03    0.227E-07    2.6854      15.6702    71999
2018 242  1300   25.0    0.2  2550.4   1.274   188.7   2.0   0.27   -0.270   121.2  200.6   0.795E-04    0.320E-03    0.102E-06    1.1623       4.5234    71960
2018 242  1400   26.1   -2.7  2889.4   0.554   232.9   4.4   0.30   -0.148    85.5  131.4   0.525E-04    0.158E-03    0.248E-07    1.6695      11.7796    72000
2018 242  1500   26.6   -2.9  2995.0   0.609   241.1   3.8   0.21   -0.441    84.7  132.1   0.528E-04    0.152E-03    0.231E-07    1.5219       8.7539    72000
2018 242  1600   26.5   -1.5  2911.0   0.591   266.2   3.7   0.30   -0.037    21.9  104.3   0.422E-04    0.138E-03    0.192E-07    1.3331       6.1665    72000
2018 242  1700   25.9   -0.7  2756.8   0.342   264.2   2.6   0.20    0.080   -13.5   62.9   0.258E-04    0.994E-04    0.988E-08    1.9922      14.5146    72000
2018 242  1800   25.6   -0.8  2708.2   0.582   222.1   2.0   0.15    0.341   -22.7   35.3   0.147E-04    0.991E-04    0.982E-08    1.9196      16.7612    72000
2018 242  1900   25.2   -2.3  2695.0   0.880   235.7   2.2   0.16    0.426   -37.3   34.2   0.144E-04    0.838E-04    0.702E-08    1.6559      20.8188    72000
2018 242  2000   23.2   -2.3  2325.6   1.012   271.4   2.2   0.11    0.661   -17.4    7.9   0.333E-05    0.420E-04    0.176E-08    4.1576      55.7234    72000
2018 242  2100   22.9   -3.5  2329.2   0.824   278.0   2.6   0.11    0.682   -21.1   13.5   0.573E-05    0.446E-04    0.199E-08    4.0463      54.8242    72000
2018 242  2200   21.6   -1.6  2034.6   1.380   231.4   0.5   0.22    0.156   -36.6   32.8   0.710E-05    0.607E-04    0.368E-08    1.1602      32.8686    72000
2018 242  2300   20.5   -1.2  1858.5   0.995   266.7   0.4   0.21    0.098   -19.7   14.0   0.573E-05    0.402E-04    0.161E-08    3.6771      41.6868    72000
2018 242  2400   19.6   -0.5  1698.4   0.648   332.4   0.5   0.11   -0.190     6.2   -9.0   0.108E-05    0.268E-04    0.717E-09    0.6985      26.7828    71999
2018 243   100   18.2    1.3  1422.8   0.685   297.7   1.5   0.08   -0.198     2.5   -1.6   0.465E-07    0.175E-04    0.306E-09    1.1950      27.9757    72000
2018 243   200   16.5    2.2  1155.6   1.216   312.4   1.0   0.13    0.196    -9.6    7.4   0.220E-06    0.554E-04    0.306E-08   -0.1793      21.8880    72000
2018 243   300   16.5    1.3  1207.4   0.843   315.7   0.9   0.16    0.303   -26.0   22.3   0.591E-05    0.463E-04    0.214E-08    2.4989      18.4123    72000
2018 243   400   15.4    1.0  1089.3   1.313   284.4   1.1   0.14   -0.156     9.5   -2.5  -0.461E-06    0.273E-04    0.745E-09    1.6723      23.7654    72000
2018 243   500   14.1    1.3   934.6   1.530   288.8   1.1   0.11   -0.085     2.4   -3.9  -0.792E-06    0.433E-04    0.187E-08    0.3148      11.9163    72000
2018 243   600   13.4    1.5   855.3   1.602   312.0   1.2   0.14   -0.113     7.0   -5.4  -0.140E-05    0.428E-04    0.183E-08    0.6322      15.9993    72000
2018 243   700   14.8    1.0  1021.6   0.651   300.2   2.1   0.08    0.443    -4.8    6.4   0.267E-05    0.337E-04    0.114E-08    2.9713      32.3475    72000
2018 243   800   16.4    1.6  1184.8   0.655   304.4   1.9   0.11    0.069    -2.3   25.9   0.105E-04    0.480E-04    0.231E-08    1.5083       8.7019    71988
2018 243   900   19.4    1.5  1577.2   1.057   312.3   0.3   0.12   -1.696    67.9   90.3   0.346E-04    0.113E-03    0.128E-07    1.5849       6.2442    72000
2018 243  1000   20.7    1.7  1757.1   0.646   116.6   1.2   0.15   -1.169    79.3  115.3   0.451E-04    0.132E-03    0.176E-07    6.4727      99.1971    72000
2018 243  1100   21.9    1.9  1925.3   0.575   116.8   1.6   0.09   -3.150    57.2  115.0   0.452E-04    0.116E-03    0.134E-07    2.8215      19.6267    72000
2018 243  1200   23.6    0.8  2260.6   0.974    96.4   1.1   0.10   -5.057   129.0  180.0   0.707E-04    0.171E-03    0.291E-07    4.7449      40.1757    71839
2018 243  1300   25.0    0.3  2552.7   0.714   120.4   1.9   0.12   -1.914    77.4  160.4   0.639E-04    0.197E-03    0.388E-07    4.8605      69.7141    71741
2018 243  1400   26.1   -3.6  2922.0   0.688   190.8   3.8   0.38   -0.064    81.1  164.8   0.662E-04    0.184E-03    0.337E-07    2.1199      11.1829    71967
2018 243  1500   26.8   -3.4  3054.4   0.749   212.7   5.9   0.45   -0.080   163.3  146.7   0.579E-04    0.190E-03    0.363E-07    1.8479      10.2842    72000
2018 243  1600   26.8   -4.3  3089.1   0.601   225.8   4.0   0.29   -0.203   111.1  129.0   0.502E-04    0.152E-03    0.232E-07    1.8986      12.2929    72000
2018 243  1700   25.9   -3.8  2878.5   0.606   246.1   3.3   0.10   -1.075    27.0   92.1   0.364E-04    0.127E-03    0.162E-07    1.5686       8.6704    72000
2018 243  1800   25.2   -3.2  2734.9   0.558   324.7   2.6   0.18    0.132   -16.7   62.9   0.258E-04    0.726E-04    0.527E-08    1.5765       6.2333    72000
2018 243  1900   23.3   -1.4  2305.5   0.885   343.9   1.4   0.14    0.274   -15.0   10.6   0.255E-05    0.203E-04    0.412E-09    0.7481      17.8236    72000
2018 243  2000   20.7   -1.2  1884.2   0.985   324.0   2.4   0.18    0.266   -32.1   16.7   0.588E-05    0.304E-04    0.926E-09    0.9065      15.6624    72000
2018 243  2100   20.4   -1.5  1849.4   1.005   328.1   1.1   0.17    0.266   -30.0   24.9   0.262E-05    0.590E-04    0.348E-08    0.1125      12.0986    72000
2018 243  2200   21.7   -1.5  2058.2   1.692   214.3   1.1   0.35    0.110  -101.9   53.5   0.231E-04    0.148E-03    0.218E-07    1.9330      15.5708    72000
2018 243  2300   20.3   -0.8  1812.6   1.103   336.1   1.9   0.16    0.311   -27.3   16.4   0.284E-05    0.306E-04    0.937E-09    2.9070      35.6687    72000
2018 243  2400   19.3   -0.4  1639.4   0.900   342.0   1.4   0.25    0.036   -12.1   17.9  -0.779E-06    0.341E-04    0.116E-08    0.0350      55.9977    71999
2018 244   100   18.4   -2.8  1619.7   0.866   334.2   2.4   0.12    0.540   -22.0    6.5   0.130E-05    0.325E-04    0.106E-08    0.9616      33.8025    72000
2018 244   200   16.4   -1.9  1338.1   0.857   298.2   2.2   0.11   -0.167     5.5   -2.2  -0.267E-06    0.193E-04    0.374E-09    0.6370      19.0274    72000
2018 244   300   16.3   -2.4  1339.4   1.542   322.3   2.0   0.20    0.270   -45.6   21.9   0.453E-05    0.459E-04    0.211E-08    0.9920      10.8557    72000
2018 244   400   15.6   -2.2  1254.4   1.582   311.9   2.0   0.15    0.323   -24.7    8.7   0.261E-05    0.448E-04    0.201E-08    1.1785      53.7720    72000
2018 244   500   15.1   -2.0  1191.3   0.860   329.4   2.5   0.12    0.530   -21.6    8.3   0.264E-05    0.284E-04    0.805E-09    1.0608      10.1213    72000
2018 244   600   15.2   -2.2  1211.2   0.517   330.6   2.5   0.16    0.360   -31.5   11.8   0.486E-05    0.178E-04    0.315E-09    2.0226      12.9245    72000
2018 244   700   14.5   -0.2  1051.0   1.459   309.9   0.9   0.15    0.506   -33.4   21.9   0.450E-05    0.472E-04    0.223E-08    0.9206       9.2144    72000
2018 244   800   17.3    0.2  1357.9   0.323    25.8   1.5   0.18   -0.092    12.7   57.6   0.226E-04    0.604E-04    0.365E-08    1.7921       8.3871    71646
2018 244   900   18.8    2.1  1456.5   0.760    45.9   1.4   0.27   -0.179    76.1  115.1   0.446E-04    0.939E-04    0.881E-08    3.0599      18.9039    72000
2018 244  1000   20.1    1.9  1660.8   0.693   125.3   1.4   0.17   -0.949    95.8  120.6   0.469E-04    0.106E-03    0.113E-07    2.9546      15.0529    72000
2018 244  1100   21.4    2.4  1828.9   0.881   115.7   1.1   0.16   -1.397   126.6  153.3   0.594E-04    0.124E-03    0.154E-07    2.7424      14.2646    71999
2018 244  1200   23.0    1.7  2116.5   0.835   121.8   1.3   0.19   -0.717   116.0  178.2   0.700E-04    0.171E-03    0.293E-07    3.2977      25.9533    71975
2018 244  1300   24.5    1.2  2407.8   0.903    98.1   1.5   0.15   -1.822   127.4  189.6   0.746E-04    0.170E-03    0.289E-07    2.8625      17.1331    71931
2018 244  1400   25.7   -0.8  2722.6   0.820   155.3   1.7   0.12   -3.297   123.8  223.2   0.888E-04    0.230E-03    0.530E-07    2.6189      15.2885    71907
2018 244  1500   25.6   -1.4  2728.8   0.999   254.9   1.5   0.31   -0.068    45.0  139.1   0.559E-04    0.151E-03    0.229E-07    1.3568       6.5701    72000
2018 244  1600   24.1    1.0  2354.0   0.699   322.4   1.4   0.33   -0.049    39.0   83.6   0.305E-04    0.138E-03    0.191E-07    1.1395      12.9737    71782
2018 244  1700   22.7    1.6  2066.6   0.540   219.7   7.1   0.58   -0.006    27.8   72.3   0.289E-04    0.156E-03    0.242E-07    1.3122       8.7672    71995
2018 244  1800   23.0    1.0  2159.6   0.273   248.0   5.0   0.32    0.018   -13.1   55.1   0.222E-04    0.686E-04    0.470E-08    1.4476       7.2626    72000
2018 244  1900   21.9    1.1  1963.6   0.807   267.6   3.1   0.24    0.125   -36.3   26.8   0.115E-04    0.496E-04    0.246E-08    3.3267      30.9926    72000
2018 244  2000   20.5    1.7  1721.7   1.101     6.2   0.7   0.19    0.059    -9.5    9.7  -0.120E-05    0.293E-04    0.859E-09   -0.3231      15.5180    71999
2018 244  2100   19.1    2.0  1500.5   1.100   315.0   2.3   0.11    0.464   -12.0    2.6   0.900E-06    0.364E-04    0.132E-08    1.5247      21.5012    72000
2018 244  2200   17.1    2.3  1225.7   1.505   310.3   1.1   0.23    0.098   -26.5   24.2   0.337E-05    0.350E-04    0.122E-08    1.1823      17.3686    72000
2018 244  2300   16.2    2.0  1137.4   1.514   298.6   2.2   0.14    0.260   -16.3    5.4   0.126E-05    0.333E-04    0.111E-08    0.1426      12.2179    72000
2018 244  2400   15.4    1.8  1058.5   1.479   319.0   1.4   0.21    0.186   -40.0   14.3   0.605E-06    0.411E-04    0.169E-08    0.1415      10.2430    71999
2018 245   100   13.9    1.2   918.8   2.000   282.2   1.6   0.15   -0.152    11.6  -11.8  -0.412E-05    0.415E-04    0.172E-08   -0.6532       5.3441    72000
2018 245   200   13.6    0.0   943.5   1.200   313.9   1.6   0.19    0.241   -33.6   18.5   0.626E-05    0.422E-04    0.178E-08    1.6562      14.8732    72000
2018 245   300   12.4   -0.2   843.3   1.511   283.0   1.3   0.07    0.830    -5.2    1.8   0.789E-06    0.378E-04    0.143E-08    0.3410       8.2155    72000
2018 245   400   11.9   -0.4   802.8   1.191   279.0   1.7   0.10    0.391    -9.5    4.5   0.167E-05    0.351E-04    0.124E-08    0.6296      25.9208    72000
2018 245   500   11.2   -0.1   726.8   1.675   260.5   1.2   0.05   -3.706    11.0   -5.0  -0.102E-05    0.416E-04    0.173E-08   -0.3753      10.5391    72000
2018 245   600   12.4   -0.6   851.3   1.335   320.2   0.8   0.19    0.137   -20.2    8.1  -0.210E-05    0.239E-04    0.572E-09   -0.0114       8.6139    72000
2018 245   700   12.5    0.7   805.6   0.938   338.0   0.8   0.14   -0.267    14.5   22.3   0.472E-05    0.370E-04    0.137E-08    0.7914      10.0886    72000
2018 245   800   15.9    0.9  1155.4   0.782    46.6   0.3   0.21   -0.237    44.4   73.1   0.208E-04    0.683E-04    0.467E-08    3.4703      26.0032    72000
2018 245   900   17.8    1.6  1354.1   0.799   134.1   0.7   0.18   -0.594    78.8   93.2   0.360E-04    0.828E-04    0.685E-08    2.7767      14.8589    72000
2018 245  1000   19.7    1.9  1595.0   0.844   141.6   0.6   0.09   -6.600   104.4  107.2   0.411E-04    0.111E-03    0.123E-07    4.6188      42.6014    72000
2018 245  1100   21.4    0.8  1912.4   0.840   131.7   1.0   0.23   -0.427   114.0  155.7   0.606E-04    0.153E-03    0.235E-07    2.1856      10.0804    72000
2018 245  1200   23.1   -0.6  2238.8   0.838   141.6   1.2   0.22   -0.502   122.9  183.7   0.725E-04    0.185E-03    0.342E-07    2.0583      10.7071    71996
2018 245  1300   24.2   -1.0  2453.1   0.824   162.7   1.8   0.26   -0.370   137.3  197.4   0.781E-04    0.202E-03    0.406E-07    2.6074      15.1233    71939
2018 245  1400   25.0   -3.6  2706.5   0.735   171.0   2.4   0.28   -0.251   126.2  180.1   0.703E-04    0.183E-03    0.333E-07    3.0123      20.2646    71982
2018 245  1500   25.5   -3.4  2789.1   0.622   155.9   1.8   0.16   -1.064   101.7  195.4   0.773E-04    0.176E-03    0.308E-07    3.4931      25.3958    71999
2018 245  1600   25.8   -3.6  2858.8   0.379   131.7   1.8   0.14   -0.726    43.2  143.2   0.577E-04    0.143E-03    0.206E-07    2.1693      14.2546    71969
2018 245  1700   25.9   -3.2  2870.0   0.274   162.3   1.8   0.19   -0.156    22.7  114.2   0.460E-04    0.126E-03    0.159E-07    2.3870      21.0592    72000
2018 245  1800   25.5   -2.3  2743.9   0.309   123.7   1.2   0.08    1.124    -9.9   50.0   0.205E-04    0.708E-04    0.502E-08    1.6946      10.6468    72000
2018 245  1900   23.4    0.1  2260.2   1.414   263.5   0.7   0.10    1.056   -22.3   21.5   0.903E-05    0.409E-04    0.168E-08    1.9082      12.6095    71989
2018 245  2000   20.5    0.0  1800.1   0.970   311.3   2.5   0.13    0.386   -17.4    8.4   0.316E-05    0.402E-04    0.161E-08    1.3592      11.1674    72000
2018 245  2100   19.7   -1.3  1734.8   0.480   327.6   4.1   0.24    0.161   -50.8   22.9   0.963E-05    0.320E-04    0.102E-08    1.8106       8.5804    72000
2018 245  2200   19.8   -1.5  1765.5   0.441   327.9   4.8   0.31    0.090   -59.5   25.7   0.109E-04    0.403E-04    0.162E-08    1.5293       7.2812    72000
2018 245  2300   19.3   -1.7  1705.0   1.313   275.6   0.5   0.26   -0.082    33.0  -15.8  -0.423E-05    0.639E-04    0.408E-08    0.2368       5.9198    72000
2018 245  2400   19.7   -2.6  1792.3   0.755   241.0   0.7   0.12    0.327   -12.6    3.7   0.109E-05    0.176E-04    0.309E-09    2.3629      33.3071    71999
2018 246   100   16.8   -0.9  1339.1   1.091   341.2   2.1   0.20    0.140   -25.1    6.4   0.151E-05    0.195E-04    0.382E-09    0.7927       7.2010    72000
2018 246   200   16.6   -1.8  1356.1   0.606   332.5   2.6   0.18    0.239   -30.8   15.2   0.499E-05    0.383E-04    0.146E-08    1.2412      12.7744    72000
2018 246   300   15.6   -1.8  1239.9   1.367   318.6   2.2   0.23    0.253   -70.2   29.4   0.866E-05    0.547E-04    0.299E-08    2.0548      14.3074    72000
2018 246   400   15.8   -2.0  1265.0   0.659   342.0   2.3   0.15    0.283   -22.8    7.8   0.260E-05    0.201E-04    0.403E-09    1.0364      20.1437    72000
2018 246   500   13.6   -1.2   995.7   1.941   302.0   1.3   0.18   -0.195    24.5   -8.0  -0.279E-05    0.429E-04    0.184E-08   -0.8924      18.9093    72000
2018 246   600   12.4   -1.0   875.4   1.410   291.8   1.7   0.15    0.110    -7.9    3.4   0.148E-05    0.297E-04    0.882E-09    0.1486      16.6340    72000
2018 246   700   14.8   -1.3  1124.1   1.119   319.6   2.4   0.22    0.157   -35.1   25.9   0.959E-05    0.410E-04    0.168E-08    1.4358       8.8509    72000
2018 246   800   17.8   -0.2  1440.1   0.887   344.5   2.3   0.23   -0.119    30.9   63.3   0.220E-04    0.663E-04    0.439E-08    2.4815      14.0535    72000
2018 246   900   19.7    0.6  1658.5   0.484    68.9   0.9   0.14   -0.567    34.4   94.0   0.366E-04    0.851E-04    0.725E-08    2.5783      14.5984    72000
2018 246  1000   20.9    1.6  1785.0   0.551   130.2   1.4   0.16   -0.683    64.7  143.3   0.567E-04    0.136E-03    0.185E-07    3.1703      21.9212    72000
2018 246  1100   22.0    2.5  1918.0   0.786   128.9   1.5   0.12   -2.679   111.3  206.7   0.815E-04    0.175E-03    0.307E-07    3.6067      26.0469    71926
2018 246  1200   23.0    2.3  2087.0   0.668   132.5   2.0   0.19   -0.690   100.1  204.7   0.810E-04    0.183E-03    0.336E-07    2.7718      14.7601    71732
2018 246  1300   24.4    1.6  2374.8   0.832   116.1   1.5   0.24   -0.236    75.5  257.0   0.103E-03    0.252E-03    0.638E-07    2.4561      17.7312    71882
2018 246  1400   25.5   -0.9  2701.4   0.529   143.5   2.0   0.22   -0.291    71.4  206.0   0.826E-04    0.206E-03    0.425E-07    2.7660      18.2824    71866
2018 246  1500   26.0   -1.2  2815.6   0.477   125.5   1.3   0.10   -2.612    55.7  186.1   0.741E-04    0.187E-03    0.351E-07    2.9255      21.6855    71933
2018 246  1600   26.2   -2.2  2884.5   0.305   143.5   1.6   0.13   -0.697    31.0  175.2   0.689E-04    0.170E-03    0.288E-07    2.8871      20.5987    71998
2018 246  1700   26.4   -2.0  2922.2   0.186   169.9   1.7   0.13   -0.194    10.3  138.6   0.545E-04    0.135E-03    0.181E-07    2.8980      19.1870    72000
2018 246  1800   25.8    0.3  2702.1   0.365   152.3   1.3   0.10    0.440    -9.6   42.6   0.175E-04    0.846E-04    0.715E-08    1.3002       7.6981    72000
2018 246  1900   23.7    1.8  2243.2   1.134   304.9   1.2   0.17   -0.029     3.3    4.1   0.124E-05    0.652E-04    0.425E-08    5.2668      74.7520    72000
2018 246  2000   23.2    1.2  2172.7   0.805   172.6   2.1   0.24    0.124   -37.1   33.7   0.143E-04    0.594E-04    0.352E-08    2.7638      18.3916    72000
2018 246  2100   20.9    2.5  1740.2   1.457    12.3   0.8   0.29    0.069   -35.4   20.6   0.896E-05    0.640E-04    0.409E-08    3.3887      37.7007    72000
2018 246  2200   19.4    2.8  1504.3   1.326   337.6   1.8   0.11   -0.281     8.9   -2.7  -0.745E-06    0.303E-04    0.919E-09    0.2658      34.0480    72000
2018 246  2300   18.2    1.8  1403.4   0.748   324.6   2.6   0.13    0.536   -27.0    7.7   0.339E-05    0.169E-04    0.284E-09    1.6241      10.3931    72000
2018 246  2400   18.1    0.3  1454.2   0.491   329.0   3.6   0.25    0.138   -47.3   23.8   0.104E-04    0.749E-04    0.561E-08    0.7975       3.3603    71999
2018 247   100   16.9   -1.2  1371.9   0.983   302.2   1.3   0.18    0.105   -14.2   22.2   0.320E-05    0.251E-04    0.629E-09    1.1575      18.1321    72000
2018 247   200   16.0   -1.9  1293.7   1.738   311.8   1.6   0.12   -0.371    12.7  -10.5  -0.398E-05    0.755E-04    0.569E-08   -0.1261      28.5840    72000
2018 247   300   15.6   -2.2  1257.2   1.696   298.3   2.0   0.12   -0.544    18.8  -13.0  -0.404E-05    0.447E-04    0.200E-08    0.5499      16.1986    72000
2018 247   400   15.3   -2.0  1205.4   1.643   285.3   1.9   0.12    0.427   -17.4   15.2   0.497E-05    0.844E-04    0.713E-08   -0.5402      17.6914    72000
2018 247   500   14.7   -2.5  1169.6   1.312   298.9   1.1   0.20    0.204   -38.5   30.5   0.802E-05    0.493E-04    0.243E-08    1.3578      11.9625    72000
2018 247   600   14.1   -2.1  1088.0   0.965   316.5   0.9   0.12    0.304   -12.2   12.8   0.283E-05    0.437E-04    0.191E-08    0.2318      23.6254    72000
2018 247   700   14.8   -0.8  1112.6   0.925   313.6   0.6   0.20   -0.003     0.5   21.8   0.133E-05    0.790E-04    0.625E-08    0.8129      15.3098    72000
2018 247   800   16.3    0.8  1205.3   1.048   256.2   1.0   0.15   -0.001     0.1   63.0   0.192E-04    0.905E-04    0.820E-08    2.0322      12.2469    72000
2018 247   900   19.1    2.1  1494.7   0.458   125.3   1.3   0.19   -0.140    22.2  128.9   0.497E-04    0.150E-03    0.225E-07    1.5314       5.6711    72000
2018 247  1000   19.9    2.4  1599.2   0.584   126.7   1.8   0.19   -0.369    59.1  150.8   0.594E-04    0.153E-03    0.235E-07    3.9737      69.9116    72000
2018 247  1100   21.4    2.5  1811.3   0.757   121.0   1.4   0.15   -1.102    80.0  186.7   0.739E-04    0.180E-03    0.325E-07    3.2566      21.6246    72000
2018 247  1200   23.2    0.7  2209.2   0.709   130.1   1.5   0.19   -0.493    71.7  226.2   0.903E-04    0.205E-03    0.419E-07    2.1635      10.9474    72000
2018 247  1300   24.9   -1.2  2597.3   0.628   142.7   2.0   0.23   -0.270    71.6  274.9   0.110E-03    0.258E-03    0.663E-07    3.4833      25.3377    72000
2018 247  1400   25.7   -1.7  2773.4   0.569   172.9   1.7   0.31   -0.132    91.4  227.0   0.910E-04    0.215E-03    0.463E-07    3.9461      34.1784    72000
2018 247  1500   26.2   -2.8  2900.1   0.447    22.4   0.5   0.60   -0.012    57.2  218.5   0.795E-04    0.186E-03    0.344E-07    3.2551      18.8693    72000
2018 247  1600   26.3   -3.4  2958.5   0.251   308.9   0.2   0.45   -0.006    12.1   97.9   0.386E-04    0.995E-04    0.990E-08    3.6527      23.5776    72000
2018 247  1700   25.7    0.5  2680.9   0.459   223.6   1.4   0.10    0.507   -10.5   70.1   0.287E-04    0.141E-03    0.199E-07    2.7655      22.4564    72000
2018 247  1800   24.5    1.0  2419.8   0.824   261.9   2.5   0.10    1.092   -24.1   43.4   0.180E-04    0.118E-03    0.139E-07    2.3889      24.9364    72000
2018 247  1900   23.5   -1.6  2346.8   0.539   287.3   2.1   0.07    0.675    -4.3   -5.6  -0.129E-05    0.187E-04    0.348E-09    1.4086      32.3243    72000
2018 247  2000   21.8   -2.1  2092.9   0.879   291.3   2.5   0.07    0.734    -4.4    2.8   0.113E-05    0.104E-04    0.109E-09    1.5408      13.4349    72000
2018 247  2100   20.8   -2.3  1940.1   1.259   328.1   2.2   0.13    0.738   -37.5   20.6   0.817E-05    0.460E-04    0.212E-08    0.4038      20.7472    72000
