yyyy,mm,day,HH_UTC,MM,zm,d,z0,u_mean,L,sigma_v,u_star,wind_dir,h_canopy,h_Measurement,z_Aerodynamic_Height
2019,7,6,4,30,1.65,0.3558702,0.01012534,2.030693,-83.00423,0.5863041,0.1735161,344.506,0.15,1.65,1.2941298
2019,7,6,5,0,1.65,0.3558702,0.01012534,1.878084,-44.63205,0.4914369,0.1427284,321.8292,0.15,1.65,1.2941298
2019,7,6,5,30,1.65,0.3558702,0.01012534,2.003859,-85.97679,0.4748261,0.1856848,327.067,0.15,1.65,1.2941298
2019,7,6,6,0,1.65,0.3558702,0.01012534,1.988635,-100.6021,0.7948089,0.2095341,8.705597,0.15,1.65,1.2941298
2019,7,6,6,30,1.65,0.3558702,0.01012534,1.850238,-78.40621,0.5271892,0.1885942,349.1469,0.15,1.65,1.2941298
2019,7,6,7,0,1.65,0.3558702,0.01012534,1.210681,-17.98746,0.3374056,0.1243461,315.0715,0.15,1.65,1.2941298
2019,7,6,7,30,1.65,0.3558702,0.01012534,0.936169,-10.28593,0.4337348,0.11454,349.8518,0.15,1.65,1.2941298
2019,7,6,8,0,1.65,0.3558702,0.01012534,1.013229,-5.642871,0.6138342,0.09872058,231.4842,0.15,1.65,1.2941298
2019,7,6,8,30,1.65,0.3558702,0.01012534,1.270436,-11.72755,0.5050747,0.1325392,209.5805,0.15,1.65,1.2941298
2019,7,6,9,0,1.65,0.3558702,0.01012534,1.056451,-4.094573,0.5269989,0.1077458,222.208,0.15,1.65,1.2941298
2019,7,6,9,30,1.65,0.3558702,0.01012534,0.8243554,-2.904336,0.4625748,0.1005221,259.4171,0.15,1.65,1.2941298
2019,7,6,10,0,1.65,0.3558702,0.01012534,0.7824602,-5.633613,0.7269729,0.1423659,150.3966,0.15,1.65,1.2941298
2019,7,6,10,30,1.65,0.3558702,0.01012534,1.216246,-4.910674,0.5688927,0.1666461,348.103,0.15,1.65,1.2941298
2019,7,6,11,0,1.65,0.3558702,0.01012534,1.681937,-7.48582,0.9304263,0.254515,7.117828,0.15,1.65,1.2941298
2019,7,6,11,30,1.65,0.3558702,0.01012534,2.407746,-8.697422,0.9275757,0.2838346,8.373688,0.15,1.65,1.2941298
2019,7,6,12,0,1.65,0.3558702,0.01012534,3.928859,-22.11331,1.178171,0.3760491,5.890839,0.15,1.65,1.2941298
2019,7,6,12,30,1.65,0.3558702,0.01012534,4.932728,-36.17776,1.279843,0.4740123,11.24722,0.15,1.65,1.2941298
2019,7,6,13,0,1.65,0.3558702,0.01012534,5.768402,-57.9955,1.408608,0.548957,6.665863,0.15,1.65,1.2941298
2019,7,6,13,30,1.65,0.3558702,0.01012534,6.465687,-74.24062,1.374537,0.6188205,1.824188,0.15,1.65,1.2941298
2019,7,6,14,0,1.65,0.3558702,0.01012534,7.03066,-74.54614,1.285429,0.6080963,356.0662,0.15,1.65,1.2941298
2019,7,6,14,30,1.65,0.3558702,0.01996283,6.925373,-82.44774,1.276115,0.6327121,358.9715,0.15,1.65,1.2941298
2019,7,6,15,0,1.65,0.3558702,0.02041836,7.324465,-101.0802,1.503757,0.6697561,0.6685181,0.15,1.65,1.2941298
2019,7,6,15,30,1.65,0.3558702,0.0189068,7.523464,-109.7766,1.396083,0.6787133,354.6345,0.15,1.65,1.2941298
2019,7,6,16,0,1.65,0.3558702,0.01829885,8.188208,-161.3387,1.484971,0.7339095,1.717133,0.15,1.65,1.2941298
2019,7,6,16,30,1.65,0.3558702,0.0185304,8.843446,-215.3214,1.499233,0.7966583,8.380249,0.15,1.65,1.2941298
2019,7,6,17,0,1.65,0.3558702,0.01884841,9.065129,-245.863,1.514052,0.8199984,8.384155,0.15,1.65,1.2941298
2019,7,6,17,30,1.65,0.3558702,0.01946495,8.330744,-224.9636,1.446552,0.7582386,2.575165,0.15,1.65,1.2941298
2019,7,6,18,0,1.65,0.3558702,0.0230391,7.798393,-275.9077,1.428839,0.7364747,7.322693,0.15,1.65,1.2941298
2019,7,6,18,30,1.65,0.3558702,0.02109526,7.270824,-259.7458,1.322392,0.6731662,12.86478,0.15,1.65,1.2941298
2019,7,6,19,0,1.65,0.3558702,0.02492031,7.309127,-500.7413,1.291178,0.7041873,4.279053,0.15,1.65,1.2941298
2019,7,6,19,30,1.65,0.3558702,0.0188933,7.970285,-1467.231,1.317266,0.7216185,1.883759,0.15,1.65,1.2941298
2019,7,6,20,0,1.65,0.3558702,0.01948619,7.671751,-523503.8,1.209848,0.7002735,0.7339783,0.15,1.65,1.2941298
2019,7,6,20,30,1.65,0.3558702,0.02043381,7.410569,1569.278,1.206119,0.6832818,5.065765,0.15,1.65,1.2941298
2019,7,6,21,0,1.65,0.3558702,0.02252791,6.518886,899.7183,1.090904,0.614372,6.164978,0.15,1.65,1.2941298
2019,7,6,21,30,1.65,0.3558702,0.0255205,5.444225,617.0707,0.9418838,0.5279852,6.084412,0.15,1.65,1.2941298
2019,7,6,22,0,1.65,0.3558702,0.02394518,5.236965,427.9789,0.9294071,0.4995818,1.247681,0.15,1.65,1.2941298
2019,7,6,22,30,1.65,0.3558702,0.02396544,4.823884,374.1384,0.8546561,0.4594272,345.8535,0.15,1.65,1.2941298
2019,7,6,23,0,1.65,0.3558702,0.0129449,4.134834,179.6777,0.7230235,0.3447609,342.9091,0.15,1.65,1.2941298
2019,7,6,23,30,1.65,0.3558702,0.01822107,3.734702,164.3399,0.7229985,0.3339321,341.0588,0.15,1.65,1.2941298
2019,7,7,0,0,1.65,0.3558702,0.009554871,3.354013,94.96275,0.5960997,0.263124,338.914,0.15,1.65,1.2941298
2019,7,7,0,30,1.65,0.3558702,0.01840967,3.529827,135.253,0.6095511,0.3174812,345.7933,0.15,1.65,1.2941298
2019,7,7,1,0,1.65,0.3558702,0.01742578,3.290872,110.0856,0.5961792,0.2922426,344.4369,0.15,1.65,1.2941298
2019,7,7,1,30,1.65,0.3558702,0.01742578,2.877121,85.72865,0.5488678,0.2678885,342.9513,0.15,1.65,1.2941298
2019,7,7,2,0,1.65,0.3558702,0.01742578,1.976933,32.83615,0.4764046,0.170511,330.6601,0.15,1.65,1.2941298
2019,7,7,2,30,1.65,0.3558702,0.01742578,2.06045,53.21145,0.4052139,0.1647302,336.7757,0.15,1.65,1.2941298
2019,7,7,3,0,1.65,0.3558702,0.01742578,1.979233,94.42307,0.3816161,0.1549977,344.7198,0.15,1.65,1.2941298
2019,7,7,3,30,1.65,0.3558702,0.01742578,2.647817,532.6721,0.4635312,0.2359629,352.0543,0.15,1.65,1.2941298
2019,7,7,4,0,1.65,0.3558702,0.0200294,3.394156,32149.33,0.6168019,0.3103761,354.6107,0.15,1.65,1.2941298
2019,7,7,4,30,1.65,0.3558702,0.02433073,3.316777,-2597.392,0.6515982,0.3166578,358.1822,0.15,1.65,1.2941298
2019,7,7,5,0,1.65,0.3558702,0.02433073,2.808849,-793.9205,0.5806902,0.2458102,351.6178,0.15,1.65,1.2941298
2019,7,7,5,30,1.65,0.3558702,0.02433073,2.86204,-3690.493,0.6732485,0.2837043,357.6614,0.15,1.65,1.2941298
2019,7,7,6,0,1.65,0.3558702,0.02433073,2.3873,-637.5006,0.5928277,0.2185059,343.4833,0.15,1.65,1.2941298
2019,7,7,6,30,1.65,0.3558702,0.02433073,3.000285,-667.0247,0.6999857,0.2925195,1.31012,0.15,1.65,1.2941298
2019,7,7,7,0,1.65,0.3558702,0.02433073,2.088296,-150.4512,0.6517318,0.2256963,354.5203,0.15,1.65,1.2941298
2019,7,7,7,30,1.65,0.3558702,0.02433073,2.973632,-112.2263,0.5691513,0.2778377,354.8292,0.15,1.65,1.2941298
2019,7,7,8,0,1.65,0.3558702,0.02433073,2.824555,-167.4714,0.8323247,0.2887916,357.5233,0.15,1.65,1.2941298
2019,7,7,8,30,1.65,0.3558702,0.02433073,2.656703,-54.42533,0.6128064,0.2226435,345.5602,0.15,1.65,1.2941298
2019,7,7,9,0,1.65,0.3558702,0.02433073,2.991328,-69.55923,0.7179355,0.2539261,350.1677,0.15,1.65,1.2941298
2019,7,7,9,30,1.65,0.3558702,0.02433073,3.53346,-53.23676,0.7360077,0.3241501,353.0535,0.15,1.65,1.2941298
2019,7,7,10,0,1.65,0.3558702,0.02427804,3.795659,-86.98309,0.8446791,0.3599398,9.951233,0.15,1.65,1.2941298
2019,7,7,10,30,1.65,0.3558702,0.02427804,4.349766,-36.58886,1.137402,0.4028842,355.4209,0.15,1.65,1.2941298
2019,7,7,11,0,1.65,0.3558702,0.02427804,4.285565,-33.02876,0.9941293,0.4021632,355.4444,0.15,1.65,1.2941298
2019,7,7,11,30,1.65,0.3558702,0.02427804,4.666647,-42.65033,1.440304,0.466839,7.343353,0.15,1.65,1.2941298
2019,7,7,12,0,1.65,0.3558702,0.02427804,4.609069,-36.68456,1.247676,0.4574536,7.702332,0.15,1.65,1.2941298
2019,7,7,12,30,1.65,0.3558702,0.02427804,4.436729,-39.43761,1.549841,0.4671934,7.487854,0.15,1.65,1.2941298
2019,7,7,13,0,1.65,0.3558702,0.02427804,4.962025,-37.5658,1.207338,0.4763408,355.5374,0.15,1.65,1.2941298
2019,7,7,13,30,1.65,0.3558702,0.02427804,5.520348,-49.01267,1.259796,0.5220894,2.825104,0.15,1.65,1.2941298
2019,7,7,14,0,1.65,0.3558702,0.02427804,6.035367,-71.33934,1.438531,0.5880496,1.30658,0.15,1.65,1.2941298
2019,7,7,14,30,1.65,0.3558702,0.02494247,6.742718,-103.9413,1.497578,0.6441704,7.102295,0.15,1.65,1.2941298
2019,7,7,15,0,1.65,0.3558702,0.0213156,7.311412,-113.262,1.660388,0.6723582,0.01470947,0.15,1.65,1.2941298
2019,7,7,15,30,1.65,0.3558702,0.01824733,7.897813,-130.1532,1.520724,0.7059179,359.7486,0.15,1.65,1.2941298
2019,7,7,16,0,1.65,0.3558702,0.02120596,7.833694,-141.8062,1.456314,0.7252916,1.182831,0.15,1.65,1.2941298
2019,7,7,16,30,1.65,0.3558702,0.02369275,8.138477,-171.4424,1.634527,0.7712178,4.439606,0.15,1.65,1.2941298
2019,7,7,17,0,1.65,0.3558702,0.01910205,8.55484,-222.4916,1.501248,0.7750574,11.17252,0.15,1.65,1.2941298
2019,7,7,17,30,1.65,0.3558702,0.02137391,8.34037,-254.6847,1.535514,0.7740998,8.790009,0.15,1.65,1.2941298
2019,7,7,18,0,1.65,0.3558702,0.01963668,8.475771,-294.5204,1.509406,0.7728353,10.31128,0.15,1.65,1.2941298
2019,7,7,18,30,1.65,0.3558702,0.02370882,7.738245,-334.5686,1.477346,0.7347514,13.48111,0.15,1.65,1.2941298
2019,7,7,19,0,1.65,0.3558702,0.02714822,7.379913,-417.1676,1.462336,0.7233353,17.92966,0.15,1.65,1.2941298
2019,7,7,19,30,1.65,0.3558702,0.02394367,7.595685,-892.6216,1.386837,0.7249181,19.27277,0.15,1.65,1.2941298
2019,7,7,20,0,1.65,0.3558702,0.02505821,7.037948,-3904.043,1.295037,0.6784011,16.94394,0.15,1.65,1.2941298
2019,7,7,20,30,1.65,0.3558702,0.02833786,6.500747,1466.302,1.253183,0.6447501,15.37354,0.15,1.65,1.2941298
2019,7,7,21,0,1.65,0.3558702,0.02676905,5.454732,703.0868,0.9893526,0.5351862,15.21451,0.15,1.65,1.2941298
2019,7,7,21,30,1.65,0.3558702,0.02825797,4.865919,514.2822,0.8419764,0.4841581,15.12177,0.15,1.65,1.2941298
2019,7,7,22,0,1.65,0.3558702,0.02587922,4.937607,922.7838,0.9443312,0.4799992,19.90955,0.15,1.65,1.2941298
2019,7,7,22,30,1.65,0.3558702,0.025962,5.434548,2142.7,0.9471997,0.5290668,12.51102,0.15,1.65,1.2941298
2019,7,7,23,0,1.65,0.3558702,0.02419076,5.503554,951.5577,0.9373426,0.5273788,11.49411,0.15,1.65,1.2941298
2019,7,7,23,30,1.65,0.3558702,0.02539651,5.056763,697.6041,0.8712477,0.489892,10.90802,0.15,1.65,1.2941298
2019,7,8,0,0,1.65,0.3558702,0.02436218,4.376801,553.9467,0.7461324,0.4202099,9.03772,0.15,1.65,1.2941298
2019,7,8,0,30,1.65,0.3558702,0.02435928,4.134243,771.5448,0.7279953,0.396184,2.41449,0.15,1.65,1.2941298
2019,7,8,1,0,1.65,0.3558702,0.0232049,4.073915,937.0038,0.7139879,0.3859155,357.0748,0.15,1.65,1.2941298
2019,7,8,1,30,1.65,0.3558702,0.02106905,3.852234,856.857,0.8303037,0.3540401,350.8315,0.15,1.65,1.2941298
2019,7,8,2,0,1.65,0.3558702,0.03312167,3.971268,844.8105,0.8445335,0.4081243,5.459625,0.15,1.65,1.2941298
2019,7,8,2,30,1.65,0.3558702,0.02206356,3.676496,-1121.884,0.7164035,0.343136,349.6964,0.15,1.65,1.2941298
2019,7,8,3,0,1.65,0.3558702,0.02206356,2.98932,1018.843,0.7204894,0.2994104,355.5369,0.15,1.65,1.2941298
2019,7,8,3,30,1.65,0.3558702,0.01653598,3.143046,3987.768,0.6395508,0.2742482,347.7937,0.15,1.65,1.2941298
2019,7,8,4,0,1.65,0.3558702,0.01653598,2.716373,1101.7,0.562951,0.2395996,352.4961,0.15,1.65,1.2941298
2019,7,8,4,30,1.65,0.3558702,0.01653598,3.082174,904.4731,0.7414286,0.305637,1.348755,0.15,1.65,1.2941298
2019,7,8,5,0,1.65,0.3558702,0.02398052,3.239061,511.0406,0.622417,0.3089745,10.54953,0.15,1.65,1.2941298
2019,7,8,5,30,1.65,0.3558702,0.02281146,3.544406,611.1992,0.7402164,0.3324058,6.649231,0.15,1.65,1.2941298
2019,7,8,6,0,1.65,0.3558702,0.02077932,3.21285,440.9937,0.5719846,0.2965669,8.535339,0.15,1.65,1.2941298
2019,7,8,6,30,1.65,0.3558702,0.02772084,3.444094,1049.127,0.6620096,0.3398253,8.152527,0.15,1.65,1.2941298
2019,7,8,7,0,1.65,0.3558702,0.02772084,2.40537,-505.5078,0.7124814,0.2368941,354.0285,0.15,1.65,1.2941298
2019,7,8,7,30,1.65,0.3558702,0.02772084,2.918313,-333.5452,0.7053404,0.287598,6.794769,0.15,1.65,1.2941298
2019,7,8,8,0,1.65,0.3558702,0.02772084,2.799214,-90.96046,0.54387,0.2569199,358.3557,0.15,1.65,1.2941298
2019,7,8,8,30,1.65,0.3558702,0.02772084,2.815623,-82.24303,0.8203268,0.2853204,354.816,0.15,1.65,1.2941298
2019,7,8,9,0,1.65,0.3558702,0.02431274,3.252138,-85.6568,0.6869974,0.3091952,21.79529,0.15,1.65,1.2941298
2019,7,8,9,30,1.65,0.3558702,0.02431274,2.868651,-55.06037,0.9220186,0.2877932,18.52228,0.15,1.65,1.2941298
2019,7,8,10,0,1.65,0.3558702,0.02431274,2.85619,-44.72713,0.8220941,0.3035204,24.71112,0.15,1.65,1.2941298
2019,7,8,10,30,1.65,0.3558702,0.02431274,2.985421,-35.65865,0.856854,0.3168759,15.60895,0.15,1.65,1.2941298
2019,7,8,11,0,1.65,0.3558702,0.02431274,3.388921,-30.55939,1.051177,0.3557856,20.20316,0.15,1.65,1.2941298
2019,7,8,11,30,1.65,0.3558702,0.02431274,3.529622,-23.15383,1.093306,0.3643215,18.94745,0.15,1.65,1.2941298
2019,7,8,12,0,1.65,0.3558702,0.02431274,4.858136,-42.60313,1.389451,0.470171,16.2034,0.15,1.65,1.2941298
2019,7,8,12,30,1.65,0.3558702,0.02431274,5.807683,-73.20554,1.356956,0.5926293,13.40833,0.15,1.65,1.2941298
2019,7,8,13,0,1.65,0.3558702,0.02431274,6.276411,-74.58817,1.373929,0.5877396,15.12402,0.15,1.65,1.2941298
2019,7,8,13,30,1.65,0.3558702,0.0241015,6.990659,-94.68443,1.426327,0.6644712,13.94376,0.15,1.65,1.2941298
2019,7,8,14,0,1.65,0.3558702,0.02408104,7.59519,-113.0492,1.594672,0.7209569,7.683777,0.15,1.65,1.2941298
2019,7,8,14,30,1.65,0.3558702,0.01820768,8.450059,-144.6618,1.589365,0.7557695,10.44501,0.15,1.65,1.2941298
2019,7,8,15,0,1.65,0.3558702,0.0212822,8.624173,-173.2054,1.689697,0.7982053,12.76871,0.15,1.65,1.2941298
2019,7,8,15,30,1.65,0.3558702,0.02164643,8.791332,-186.7357,1.65791,0.8176262,7.027618,0.15,1.65,1.2941298
2019,7,8,16,0,1.65,0.3558702,0.02166848,8.765959,-202.5305,1.707867,0.8144825,7.405396,0.15,1.65,1.2941298
2019,7,8,16,30,1.65,0.3558702,0.02383417,8.961823,-247.8588,1.683608,0.8532338,14.24478,0.15,1.65,1.2941298
2019,7,8,17,0,1.65,0.3558702,0.02099541,8.695882,-252.5811,1.627107,0.8036351,13.54419,0.15,1.65,1.2941298
2019,7,8,17,30,1.65,0.3558702,0.02268039,8.764132,-292.0606,1.638751,0.8249373,11.76633,0.15,1.65,1.2941298
2019,7,8,18,0,1.65,0.3558702,0.02437973,8.106688,-294.525,1.5682,0.7749329,11.93127,0.15,1.65,1.2941298
2019,7,8,18,30,1.65,0.3558702,0.02875011,7.977509,-393.1467,1.584668,0.7928842,8.986786,0.15,1.65,1.2941298
2019,7,8,19,0,1.65,0.3558702,0.024598,7.86494,-500.6541,1.439407,0.7550384,9.159119,0.15,1.65,1.2941298
2019,7,8,19,30,1.65,0.3558702,0.02027616,7.543467,-771.5793,1.320284,0.6929399,6.083954,0.15,1.65,1.2941298
2019,7,8,20,0,1.65,0.3558702,0.02041649,8.07744,-3208.464,1.335498,0.7442147,5.371521,0.15,1.65,1.2941298
2019,7,8,20,30,1.65,0.3558702,0.02209875,7.563505,3028.231,1.269624,0.7094406,9.205902,0.15,1.65,1.2941298
2019,7,8,21,0,1.65,0.3558702,0.02438213,6.288985,939.9281,1.106867,0.6030849,8.145477,0.15,1.65,1.2941298
2019,7,8,21,30,1.65,0.3558702,0.01990758,6.706954,1083.55,1.066514,0.6151718,3.737213,0.15,1.65,1.2941298
2019,7,8,22,0,1.65,0.3558702,0.01992073,6.942554,1045.761,1.092835,0.6369166,3.028381,0.15,1.65,1.2941298
2019,7,8,22,30,1.65,0.3558702,0.02557351,6.349939,1192.245,1.089674,0.6162601,3.36319,0.15,1.65,1.2941298
2019,7,8,23,0,1.65,0.3558702,0.02588852,4.789832,478.6158,0.8018622,0.466449,1.209137,0.15,1.65,1.2941298
2019,7,8,23,30,1.65,0.3558702,0.01848862,4.238579,237.8376,0.7047075,0.3819004,352.2609,0.15,1.65,1.2941298
2019,7,9,0,0,1.65,0.3558702,0.02029098,4.936926,344.3417,0.8679914,0.4536271,349.7856,0.15,1.65,1.2941298
2019,7,9,0,30,1.65,0.3558702,0.01352589,3.713621,134.1927,0.7021646,0.3109528,343.4751,0.15,1.65,1.2941298
2019,7,9,1,0,1.65,0.3558702,0.01352589,3.186742,82.06126,0.5755131,0.2617365,339.3883,0.15,1.65,1.2941298
2019,7,9,1,30,1.65,0.3558702,0.01726602,3.317513,111.8491,0.5907413,0.2940369,344.163,0.15,1.65,1.2941298
2019,7,9,2,0,1.65,0.3558702,0.01726602,2.654437,45.08512,0.5205619,0.210671,329.0891,0.15,1.65,1.2941298
2019,7,9,2,30,1.65,0.3558702,0.01726602,2.19718,38.28274,0.4806937,0.1943508,324.7755,0.15,1.65,1.2941298
2019,7,9,3,0,1.65,0.3558702,0.01726602,1.772958,23.77557,0.3965518,0.158026,345.2299,0.15,1.65,1.2941298
2019,7,9,3,30,1.65,0.3558702,0.01726602,1.073364,8.54656,0.2349439,0.08374513,318.2316,0.15,1.65,1.2941298
2019,7,9,4,0,1.65,0.3558702,0.01726602,0.7348301,8.336737,0.3633687,0.0799832,102.8279,0.15,1.65,1.2941298
2019,7,9,4,30,1.65,0.3558702,0.01726602,0.5646384,12.15561,0.2217542,0.05780475,148.876,0.15,1.65,1.2941298
2019,7,9,5,0,1.65,0.3558702,0.01726602,0.5258712,2.168434,0.2812944,0.06847484,135.9298,0.15,1.65,1.2941298
2019,7,9,5,30,1.65,0.3558702,0.01726602,0.310509,1.570786,0.2090252,0.05612528,209.492,0.15,1.65,1.2941298
2019,7,9,6,0,1.65,0.3558702,0.01726602,0.4334181,3.930151,0.3066404,0.07249833,232.1348,0.15,1.65,1.2941298
2019,7,9,6,30,1.65,0.3558702,0.01726602,0.8841206,-95.48115,0.6495488,0.1326986,261.0137,0.15,1.65,1.2941298
2019,7,9,7,0,1.65,0.3558702,0.01726602,0.7022768,-28.21591,0.4282459,0.1064783,348.4658,0.15,1.65,1.2941298
2019,7,9,7,30,1.65,0.3558702,0.01726602,1.245828,-23.70557,0.400432,0.1493315,2.447388,0.15,1.65,1.2941298
2019,7,9,8,0,1.65,0.3558702,0.01726602,1.624616,-26.14079,0.7101181,0.175527,6.695526,0.15,1.65,1.2941298
2019,7,9,8,30,1.65,0.3558702,0.01726602,1.561149,-9.567961,0.5780116,0.1458825,341.5194,0.15,1.65,1.2941298
2019,7,9,9,0,1.65,0.3558702,0.01726602,1.685179,-11.80043,0.5010113,0.1717234,352.9132,0.15,1.65,1.2941298
2019,7,9,9,30,1.65,0.3558702,0.01726602,1.634627,-12.64528,0.6106498,0.1793019,352.5188,0.15,1.65,1.2941298
2019,7,9,10,0,1.65,0.3558702,0.01726602,2.215073,-22.54146,0.6879335,0.2461852,357.2335,0.15,1.65,1.2941298
2019,7,9,10,30,1.65,0.3558702,0.01726602,3.387618,-44.39366,0.9483968,0.3354367,2.85083,0.15,1.65,1.2941298
2019,7,9,11,0,1.65,0.3558702,0.01726602,4.683372,-51.74675,1.123401,0.4451568,8.001831,0.15,1.65,1.2941298
2019,7,9,11,30,1.65,0.3558702,0.01726602,5.014226,-49.44366,1.285617,0.4779863,11.29462,0.15,1.65,1.2941298
2019,7,9,12,0,1.65,0.3558702,0.01726602,5.176551,-53.6623,1.1457,0.4893162,5.071747,0.15,1.65,1.2941298
2019,7,9,12,30,1.65,0.3558702,0.01726602,5.337513,-58.94167,1.236959,0.5411214,14.45599,0.15,1.65,1.2941298
2019,7,9,13,0,1.65,0.3558702,0.01726602,5.472569,-55.15195,1.268376,0.5277734,6.551361,0.15,1.65,1.2941298
2019,7,9,13,30,1.65,0.3558702,0.01726602,5.343958,-63.62547,1.319794,0.5416767,8.909668,0.15,1.65,1.2941298
2019,7,9,14,0,1.65,0.3558702,0.01726602,5.60274,-67.72642,1.156785,0.529914,12.67047,0.15,1.65,1.2941298
2019,7,9,14,30,1.65,0.3558702,0.02834486,5.838923,-87.91746,1.307883,0.5751701,9.282867,0.15,1.65,1.2941298
2019,7,9,15,0,1.65,0.3558702,0.02450615,6.206564,-100.253,1.191106,0.593879,8.16217,0.15,1.65,1.2941298
2019,7,9,15,30,1.65,0.3558702,0.02487206,7.226315,-170.2049,1.392228,0.6939277,10.03259,0.15,1.65,1.2941298
2019,7,9,16,0,1.65,0.3558702,0.02634048,8.041698,-199.9892,1.52852,0.7841861,16.24817,0.15,1.65,1.2941298
2019,7,9,16,30,1.65,0.3558702,0.02346768,8.445247,-229.3123,1.533216,0.801768,15.01273,0.15,1.65,1.2941298
2019,7,9,17,0,1.65,0.3558702,0.02300618,8.71956,-253.7982,1.830881,0.819106,16.07959,0.15,1.65,1.2941298
2019,7,9,17,30,1.65,0.3558702,0.02348246,8.634435,-275.759,1.5526,0.8202433,13.12866,0.15,1.65,1.2941298
2019,7,9,18,0,1.65,0.3558702,0.02875882,8.268649,-323.2661,1.633623,0.8218074,15.88983,0.15,1.65,1.2941298
2019,7,9,18,30,1.65,0.3558702,0.02742402,7.665608,-345.3436,1.532975,0.7529364,11.70459,0.15,1.65,1.2941298
2019,7,9,19,0,1.65,0.3558702,0.02117345,7.685775,-373.0935,1.350285,0.7129758,9.668274,0.15,1.65,1.2941298
2019,7,9,19,30,1.65,0.3558702,0.02479708,7.889632,-794.285,1.454109,0.7585673,17.00955,0.15,1.65,1.2941298
2019,7,9,20,0,1.65,0.3558702,0.03270885,7.0045,-4007.271,1.385871,0.7200889,15.11215,0.15,1.65,1.2941298
2019,7,9,20,30,1.65,0.3558702,0.02802375,6.802211,-9236.864,1.176709,0.6751019,12.4462,0.15,1.65,1.2941298
2019,7,9,21,0,1.65,0.3558702,0.0247036,5.468723,2375.693,0.9802136,0.5260207,11.58026,0.15,1.65,1.2941298
2019,7,9,21,30,1.65,0.3558702,0.03457517,4.42002,1567.689,0.8581293,0.4606153,17.93286,0.15,1.65,1.2941298
2019,7,9,22,0,1.65,0.3558702,0.0310342,4.304243,-16886.44,0.8260617,0.4371484,20.6174,0.15,1.65,1.2941298
2019,7,9,22,30,1.65,0.3558702,0.0292111,3.60515,6198.767,0.6577317,0.3609716,10.47913,0.15,1.65,1.2941298
2019,7,9,23,0,1.65,0.3558702,0.0292111,3.047729,5743.966,0.5775574,0.309227,9.19693,0.15,1.65,1.2941298
2019,7,9,23,30,1.65,0.3558702,0.02862027,3.141845,-5847.123,0.5983138,0.3121459,7.042114,0.15,1.65,1.2941298
2019,7,10,0,0,1.65,0.3558702,0.02862027,2.706673,-1157.241,0.598341,0.2621592,3.865417,0.15,1.65,1.2941298
2019,7,10,0,30,1.65,0.3558702,0.02862027,2.394569,-697.9684,0.5338407,0.2432835,358.5352,0.15,1.65,1.2941298
2019,7,10,1,0,1.65,0.3558702,0.02862027,2.117475,-658.2673,0.5639501,0.2063335,359.4671,0.15,1.65,1.2941298
2019,7,10,1,30,1.65,0.3558702,0.02862027,1.690735,-125.9244,0.6395398,0.1647601,345.7169,0.15,1.65,1.2941298
2019,7,10,2,0,1.65,0.3558702,0.02862027,1.259951,-56.75134,0.3888188,0.1190927,325.3674,0.15,1.65,1.2941298
2019,7,10,2,30,1.65,0.3558702,0.02862027,1.29092,-45.83126,0.4793573,0.1099051,318.6968,0.15,1.65,1.2941298
2019,7,10,3,0,1.65,0.3558702,0.02862027,1.240123,-104.8367,0.8119863,0.1744127,323.7031,0.15,1.65,1.2941298
2019,7,10,3,30,1.65,0.3558702,0.02862027,1.473399,-42.67957,0.3628511,0.1202329,332.5863,0.15,1.65,1.2941298
2019,7,10,4,0,1.65,0.3558702,0.02862027,1.701131,-70.61186,0.63753,0.1608112,357.1278,0.15,1.65,1.2941298
2019,7,10,4,30,1.65,0.3558702,0.02862027,2.002018,-96.42332,0.3900272,0.198135,354.3066,0.15,1.65,1.2941298
2019,7,10,5,0,1.65,0.3558702,0.02862027,1.974719,-71.06906,0.4639829,0.1842401,351.4698,0.15,1.65,1.2941298
2019,7,10,5,30,1.65,0.3558702,0.02862027,1.817469,-60.98068,0.3455151,0.1792081,7.432373,0.15,1.65,1.2941298
2019,7,10,6,0,1.65,0.3558702,0.02862027,1.371925,-46.38422,0.2683302,0.1390802,357.9433,0.15,1.65,1.2941298
2019,7,10,6,30,1.65,0.3558702,0.02862027,0.9269473,-13.96463,0.2246735,0.109019,347.9135,0.15,1.65,1.2941298
2019,7,10,7,0,1.65,0.3558702,0.02862027,1.063074,-10.99069,0.3209753,0.1010193,339.627,0.15,1.65,1.2941298
2019,7,10,7,30,1.65,0.3558702,0.02862027,0.9031661,-10.98184,0.4047956,0.1135444,344.6797,0.15,1.65,1.2941298
2019,7,10,8,0,1.65,0.3558702,0.02862027,1.239776,-10.19132,0.5318273,0.1227076,332.2708,0.15,1.65,1.2941298
2019,7,10,8,30,1.65,0.3558702,0.02862027,0.8220419,-6.512139,0.5214895,0.1117923,9.26944,0.15,1.65,1.2941298
2019,7,10,9,0,1.65,0.3558702,0.02862027,0.7614383,-9.318795,0.4229025,0.1446445,308.4235,0.15,1.65,1.2941298
2019,7,10,9,30,1.65,0.3558702,0.02862027,0.7916784,-1.906195,0.384917,0.08666124,274.3313,0.15,1.65,1.2941298
2019,7,10,10,0,1.65,0.3558702,0.02862027,0.9923213,-8.338799,0.6819218,0.1758612,13.0791,0.15,1.65,1.2941298
